Country,Year,Energyinst Consuption (tb/d),Energyinst Reserves (tmb),Energyinst Capacity (tb/d),Energyinst Production (tb/d),Energyinst Throughput (tb/d)
Pakistan,1969.0,92.75665753424657,,62.00000000000001,,
Peru,1969.0,91.02254593150683,,87.4,74.99999999999999,
Philippines,1969.0,150.91388061619634,,195.0,,
Poland,1969.0,170.27057534246575,,161.0,,
Portugal,1969.0,64.53912328767123,,64.0,,
Qatar,1969.0,2.281178082191781,,0.95,356.0,
Republic of Congo ,1969.0,,,,0.46553424657534254,
Romania,1969.0,200.2961095890411,,301.00000000000006,281.0889315068493,
Russian Federation,1969.0,0.0,,0.0,0.0,
Saudi Arabia,1969.0,403.06512328767127,,347.0,3262.2,
Singapore,1969.0,127.07653077336515,,180.0,,
Slovakia,1969.0,65.22323287671233,,114.0,,
Slovenia,1969.0,0.0,,,,
South Africa,1969.0,165.28287671232877,,394.99999999999994,,
South Korea,1969.0,129.7931780821918,,170.99999999999997,,
South Sudan,1969.0,,,,0.0,
Spain,1969.0,469.01391780821916,,723.0000000000001,,
Sri Lanka,1969.0,16.886217760358978,,,,
Sudan,1969.0,,,,0.0,
Sweden,1969.0,507.912908372116,,253.0,,
Switzerland,1969.0,226.43038356164385,,103.45,,
Syria,1969.0,,,,53.00000000000001,
Taiwan,1969.0,87.34115068493149,,103.00000000000001,,
Thailand,1969.0,87.96964383561644,,62.99999999999999,0.0,
Trinidad & Tobago,1969.0,39.486989970980986,,433.0,157.0,
Tunisia,1969.0,,,,78.10090410958905,
Turkey,1969.0,129.43950684931508,,204.0,,
Turkmenistan,1969.0,0.0,,0.0,0.0,
US,1969.0,14136.795000000002,,12020.0,10827.674,
USSR,1969.0,4376.2487561753405,,5623.013698630137,6566.0,
Ukraine,1969.0,0.0,,0.0,,
United Arab Emirates,1969.0,2.1732729973747853,,0.0,627.8,
United Kingdom,1969.0,1930.1831506849312,,2195.0000000000005,1.792109589041096,
Uzbekistan,1969.0,0.0,,0.0,0.0,
Venezuela,1969.0,200.37061643835617,,1258.0,3631.0,
Vietnam,1969.0,123.7138201008548,,0.0,0.0,
Western Africa,1969.0,101.1268824955981,,,,
Yemen,1969.0,,,,0.0,
Algeria,1970.0,43.00991780821918,,57.736301369863014,1053.9268493150682,
Angola,1970.0,,,,102.8264383561644,
Argentina,1970.0,473.158154895988,,437.69,399.46465753424656,
Australia,1970.0,496.75350684931504,,603.0,175.99999999999997,
Austria,1970.0,175.70780821917805,,151.0,,
Azerbaijan,1970.0,0.0,,0.0,0.0,
Bahrain,1970.0,,,205.0,,
Bangladesh,1970.0,0.0,,0.0,,
Belarus,1970.0,0.0,,0.0,,
Belgium,1970.0,511.70936986301365,,720.9999999999999,,
Brazil,1970.0,520.1161873645309,,525.0,166.68103068071915,
Brunei,1970.0,,,,136.00000000000003,
Bulgaria,1970.0,172.55287671232878,,131.00000000000003,,
Canada,1970.0,1471.5797534246574,,1396.463781349577,1473.0,
Central America,1970.0,79.42537123852303,,,,
Chad,1970.0,,,,0.0,
Chile,1970.0,96.81314217723926,,105.45,,
China,1970.0,554.2244657534247,,605.3784269773627,615.5191780821917,
China Hong Kong SAR,1970.0,74.89607831835616,,,,
Colombia,1970.0,135.1158927595882,,131.1,226.0,
Croatia,1970.0,0.0,,,,
Curacao,1970.0,,,0.0,,
Cyprus,1970.0,13.261671232876711,,,,
Czech Republic,1970.0,136.7287123287671,,58.0,,
Denmark,1970.0,350.73709589041096,,188.99999999999997,0.0,
Eastern Africa,1970.0,156.3308921747962,,,,
Ecuador,1970.0,21.513561643835615,,33.535,4.000000000000001,
Egypt,1970.0,117.09364383561645,,175.3978630136986,319.09150684931507,
Equatorial Guinea,1970.0,,,,0.0,
Estonia,1970.0,0.0,,,,
Finland,1970.0,207.4605205479452,,185.0,,
France,1970.0,1860.0378356164383,,2339.0,,
Gabon,1970.0,,,,108.60857534246577,
Germany,1970.0,2765.050356164384,,2643.0,,
Greece,1970.0,129.85230136986303,,97.0,,
Guyana,1970.0,,,,0.0,
Hungary,1970.0,117.52627397260275,,134.00000000000003,,
Iceland,1970.0,9.962657534246574,,,,
India,1970.0,390.3169589041096,,411.635,140.47060273972605,
Indonesia,1970.0,137.7405479452055,,269.8,854.0000000000001,
Iran,1970.0,219.83257429100425,,594.0,3847.659726027397,
Iraq,1970.0,52.55389041095891,,103.00000000000001,1549.0,
Ireland,1970.0,79.3459726027397,,52.25,,
Israel,1970.0,104.13781749279775,,125.0,,
Italy,1970.0,1658.8880273972604,,2939.0,31.899301369863014,
Japan,1970.0,4155.56014014341,,3504.0,,
Kazakhstan,1970.0,0.0,,0.0,0.0,
Kuwait,1970.0,92.28408926359054,,469.0,3036.0,
Latvia,1970.0,0.0,,,,
Libya,1970.0,,,,3357.0,
Lithuania,1970.0,0.0,,0.0,,
Luxembourg,1970.0,26.153945205479456,,,,
Malaysia,1970.0,68.41885844148744,,125.0,18.0,
Mexico,1970.0,440.7359872363793,,562.0,487.0,
Middle Africa,1970.0,45.118868683128525,,,,
Morocco,1970.0,38.50394622644316,,34.13972602739726,,
Netherlands,1970.0,699.7463013698631,,1348.0,,
Netherlands Antilles,1970.0,,,797.0,,
New Zealand,1970.0,82.28693150684931,,61.0,,
Nigeria,1970.0,,,55.226027397260275,1083.1,
North Macedonia,1970.0,0.0,,,,
Norway,1970.0,161.00608219178082,,194.0,0.0,
Oman,1970.0,1.6386301369863014,,0.0,332.0,
Other Africa,1970.0,,,298.082602739726,0.9137534246575342,
Other Asia Pacific,1970.0,92.3376645168512,,62.7,39.505315068493154,
Other CIS,1970.0,0.0,,0.0,0.0,
Other Caribbean,1970.0,445.043670845133,,,,
Other Europe,1970.0,,,245.9,528.2369589041097,
Other Europe ,1970.0,172.74170172029963,,,,
Other Middle East,1970.0,119.36070911377026,,292.59999999999997,78.5377397260274,
Other Northern Africa,1970.0,50.016955783974,,,,
Other S. & Cent. America,1970.0,,,965.3500000000001,63.94671232876713,
Other South America,1970.0,71.03169606764557,,,,
Other Southern Africa,1970.0,1.6438140515973036,,,,
Pakistan,1970.0,91.83260273972603,,62.00000000000001,,
Peru,1970.0,95.37770423287671,,87.4,74.97260273972603,
Philippines,1970.0,153.41378940794988,,199.0,,
Poland,1970.0,181.13769863013698,,161.0,,
Portugal,1970.0,91.52404479452055,,80.0,,
Qatar,1970.0,1.9554246575342464,,0.95,363.0,
Republic of Congo ,1970.0,,,,0.36854794520547945,
Romania,1970.0,217.6071506849315,,321.0,283.784301369863,
Russian Federation,1970.0,0.0,,0.0,0.0,
Saudi Arabia,1970.0,434.74139671900167,,675.9999999999999,3851.1,
Singapore,1970.0,138.03660414815693,,288.0,,
Slovakia,1970.0,78.57410958904109,,118.0,,
Slovenia,1970.0,0.0,,,,
South Africa,1970.0,179.12849315068487,,394.99999999999994,,
South Korea,1970.0,162.11972602739723,,209.0,,
South Sudan,1970.0,,,,0.0,
Spain,1970.0,534.0148767123287,,894.0,,
Sri Lanka,1970.0,29.24358560023925,,,,
Sudan,1970.0,,,,0.0,
Sweden,1970.0,551.0986822613497,,253.0,,
Switzerland,1970.0,253.71876712328765,,99.4,,
Syria,1970.0,,,,85.0,
Taiwan,1970.0,104.72898630136986,,103.00000000000001,,
Thailand,1970.0,102.80887671232877,,122.0,0.0,
Trinidad & Tobago,1970.0,40.50624879393096,,436.00000000000006,140.0,
Tunisia,1970.0,,,,87.45531506849315,
Turkey,1970.0,136.22065753424658,,204.0,,
Turkmenistan,1970.0,0.0,,0.0,0.0,
US,1970.0,14697.186,,12860.0,11296.849,
USSR,1970.0,4826.362643112335,,6104.986301369863,7126.746301369863,
Ukraine,1970.0,0.0,,0.0,,
United Arab Emirates,1970.0,2.5308318866219315,,0.0,779.6,
United Kingdom,1970.0,2030.725506849315,,2305.0,3.5191232876712326,
Uzbekistan,1970.0,0.0,,0.0,0.0,
Venezuela,1970.0,209.87436438356164,,1289.0,3754.0,
Vietnam,1970.0,128.25801645062683,,0.0,0.0,
Western Africa,1970.0,106.68679419899577,,,,
Yemen,1970.0,,,,0.0,
Algeria,1971.0,48.87849315068493,,57.736301369863014,802.5873972602742,
Angola,1971.0,,,,116.14413698630139,
Argentina,1971.0,505.3655890410959,,603.9203500000001,431.53808219178086,
Australia,1971.0,523.1010136986301,,624.0,315.0,
Austria,1971.0,196.21323287671234,,151.0,,
Azerbaijan,1971.0,0.0,,0.0,0.0,
Bahrain,1971.0,,,205.0,,
Bangladesh,1971.0,14.006054794520548,,0.0,,
Belarus,1971.0,0.0,,0.0,,
Belgium,1971.0,525.2078630136986,,837.0000000000001,,
Brazil,1971.0,587.6720221444658,,597.0,174.84500140635296,
Brunei,1971.0,,,,129.00000000000003,
Bulgaria,1971.0,189.46882191780824,,161.0,,
Canada,1971.0,1512.1282465753425,,1651.5847949308768,1582.0,
Central America,1971.0,82.43631126914941,,,,
Chad,1971.0,,,,0.0,
Chile,1971.0,106.99969863013698,,129.19999999999996,,
China,1971.0,753.2652876712328,,768.1968125723573,791.4391780821919,
China Hong Kong SAR,1971.0,79.62131506849316,,,,
Colombia,1971.0,139.85542465753426,,164.6825,224.0,
Croatia,1971.0,0.0,,,,
Curacao,1971.0,,,0.0,,
Cyprus,1971.0,15.827972602739726,,,,
Czech Republic,1971.0,151.1802191780822,,58.0,,
Denmark,1971.0,346.84180821917806,,216.0,0.0,
Eastern Africa,1971.0,168.4678062577139,,,,
Ecuador,1971.0,23.87684931506849,,34.2,4.000000000000001,
Egypt,1971.0,122.02704109589041,,175.3978630136986,290.84712328767125,
Equatorial Guinea,1971.0,,,,0.0,
Estonia,1971.0,0.0,,,,
Finland,1971.0,215.1302739726027,,193.00000000000003,,
France,1971.0,2022.4169315068493,,2430.9999999999995,,
Gabon,1971.0,,,,116.05876712328768,
Germany,1971.0,2888.1091232876706,,2773.0,,
Greece,1971.0,143.34208219178083,,104.99999999999999,,
Guyana,1971.0,,,,0.0,
Hungary,1971.0,132.69871232876713,,136.99999999999997,,
Iceland,1971.0,10.833506849315068,,,,
India,1971.0,416.35964383561634,,415.1499999999999,148.22753424657535,
Indonesia,1971.0,142.39956164383563,,342.95000000000005,892.0,
Iran,1971.0,241.95947291826036,,605.0,4572.421917808219,
Iraq,1971.0,56.39120547945206,,109.00000000000001,1694.0000000000002,
Ireland,1971.0,87.80673972602739,,52.25,,
Israel,1971.0,118.7783384988133,,133.0,,
Italy,1971.0,1789.8739178082192,,3539.0,28.538024657534244,
Japan,1971.0,4491.453001104535,,3904.0,,
Kazakhstan,1971.0,0.0,,0.0,0.0,
Kuwait,1971.0,91.1403287671233,,541.0,3253.0000000000005,
Latvia,1971.0,0.0,,,,
Libya,1971.0,,,,2750.0000000000005,
Lithuania,1971.0,0.0,,0.0,,
Luxembourg,1971.0,27.294794520547946,,,,
Malaysia,1971.0,76.47375342465753,,125.0,69.0,
Mexico,1971.0,467.28485151159856,,562.0,486.0,
Middle Africa,1971.0,52.23685971415845,,,,
Morocco,1971.0,40.63805479452054,,34.13972602739726,,
Netherlands,1971.0,695.6861917808219,,1587.0,,
Netherlands Antilles,1971.0,,,797.0,,
New Zealand,1971.0,84.87778082191781,,61.0,,
Nigeria,1971.0,,,60.24657534246576,1531.1999999999996,
North Macedonia,1971.0,0.0,,,,
Norway,1971.0,160.1228493150685,,161.0,6.0,
Oman,1971.0,23.913753424657532,,0.0,294.0,
Other Africa,1971.0,,,309.7302739726028,0.47764383561643836,
Other Asia Pacific,1971.0,95.53063295760728,,62.7,42.41753424657534,
Other CIS,1971.0,0.0,,0.0,0.0,
Other Caribbean,1971.0,455.27631971611424,,,,
Other Europe,1971.0,,,308.6,509.3117260273972,
Other Europe ,1971.0,217.63235878356164,,,,
Other Middle East,1971.0,124.35613698630138,,283.65,76.20080821917809,
Other Northern Africa,1971.0,44.98844708620002,,,,
Other S. & Cent. America,1971.0,,,1164.1,80.38465753424657,
Other South America,1971.0,72.99375002411988,,,,
Other Southern Africa,1971.0,1.695378741416051,,,,
Pakistan,1971.0,87.11375342465755,,62.00000000000001,,
Peru,1971.0,95.26495890410959,,100.32,63.88219178082192,
Philippines,1971.0,165.95091675370386,,206.00000000000003,,
Poland,1971.0,191.03991780821917,,201.0,,
Portugal,1971.0,103.56001895890411,,80.0,,
Qatar,1971.0,1.8903287671232873,,0.95,430.0,
Republic of Congo ,1971.0,,,,0.27156164383561643,
Romania,1971.0,221.92443835616436,,337.0,292.34364383561643,
Russian Federation,1971.0,0.0,,0.0,0.0,
Saudi Arabia,1971.0,441.3193436057051,,675.9999999999999,4820.9,
Singapore,1971.0,120.72243835616439,,303.0,,
Slovakia,1971.0,86.91098630136986,,145.0,,
Slovenia,1971.0,0.0,,,,
South Africa,1971.0,195.37273972602736,,472.99999999999994,,
South Korea,1971.0,183.12471232876712,,257.0,,
South Sudan,1971.0,,,,0.0,
Spain,1971.0,593.2547671232877,,894.0,,
Sri Lanka,1971.0,29.6828298630137,,,,
Sudan,1971.0,,,,0.0,
Sweden,1971.0,520.8781088975741,,253.0,,
Switzerland,1971.0,269.50597260273975,,102.25,,
Syria,1971.0,,,,106.00000000000001,
Taiwan,1971.0,145.15742465753425,,122.0,,
Thailand,1971.0,114.38657534246576,,122.0,0.0,
Trinidad & Tobago,1971.0,41.858630136986314,,436.00000000000006,129.0,
Tunisia,1971.0,,,,86.57043835616439,
Turkey,1971.0,160.3537808219178,,204.0,,
Turkmenistan,1971.0,0.0,,0.0,0.0,
US,1971.0,15212.493,,13290.0,11155.778,
USSR,1971.0,5126.539666980819,,6526.712328767123,7610.459178082193,
Ukraine,1971.0,0.0,,0.0,,
United Arab Emirates,1971.0,2.9858904109589037,,0.0,1059.5000000000002,
United Kingdom,1971.0,2036.7772602739724,,2450.0,4.899945205479452,
Uzbekistan,1971.0,0.0,,0.0,0.0,
Venezuela,1971.0,212.34175342465753,,1295.0,3615.0,
Vietnam,1971.0,108.50231535825425,,0.0,0.0,
Western Africa,1971.0,129.4957637522151,,,,
Yemen,1971.0,,,,0.0,
Algeria,1972.0,53.54349726775956,,116.2758904109589,1081.0491803278687,
Angola,1972.0,,,,142.87532786885248,
Argentina,1972.0,501.6389344262296,,602.0,444.1158469945355,
Australia,1972.0,532.1593715846994,,639.9999999999999,337.0,
Austria,1972.0,211.85945355191254,,151.00000000000003,,
Azerbaijan,1972.0,0.0,,0.0,0.0,
Bahrain,1972.0,,,250.0,,
Bangladesh,1972.0,16.86756830601093,,31.0,,
Belarus,1972.0,0.0,,0.0,,
Belgium,1972.0,566.8854098360654,,847.0,,
Brazil,1972.0,667.6301652068698,,756.0,171.18629060820848,
Brunei,1972.0,,,,182.00000000000003,
Bulgaria,1972.0,196.51065573770492,,170.00000000000003,,
Canada,1972.0,1588.9092349726775,,1683.9773202617046,1829.0,
Central America,1972.0,87.03035917551517,,,,
Chad,1972.0,,,,0.0,
Chile,1972.0,110.96016393442623,,124.0,,
China,1972.0,864.5880327868853,,875.2854151784613,914.6478142076502,
China Hong Kong SAR,1972.0,90.00562841530055,,,,
Colombia,1972.0,163.14595628415302,,172.0,203.0,
Croatia,1972.0,0.0,,,,
Curacao,1972.0,,,0.0,,
Cyprus,1972.0,17.665163934426232,,,,
Czech Republic,1972.0,164.67434426229508,,57.99999999999999,,
Denmark,1972.0,365.7013387978142,,222.0,2.0000000000000004,
Eastern Africa,1972.0,171.0864343644236,,,,
Ecuador,1972.0,24.656830601092892,,34.49999999999999,78.0,
Egypt,1972.0,139.70581967213113,,175.3978630136986,207.9562841530055,
Equatorial Guinea,1972.0,,,,0.0,
Estonia,1972.0,0.0,,,,
Finland,1972.0,227.9210382513661,,195.99999999999997,,
France,1972.0,2237.7283333333335,,2902.0,,
Gabon,1972.0,,,,125.8877868852459,
Germany,1972.0,3036.9309289617486,,2918.0,,
Greece,1972.0,164.9010655737705,,125.0,,
Guyana,1972.0,,,,0.0,
Hungary,1972.0,144.0687704918033,,150.0,,
Iceland,1972.0,11.58120218579235,,,,
India,1972.0,447.3971584699454,,489.00000000000006,151.6904098360656,
Indonesia,1972.0,154.2560109289617,,342.95,1080.9999999999998,
Iran,1972.0,269.528287142691,,605.0,5058.957377049181,
Iraq,1972.0,68.10401639344262,,115.0,1466.0,
Ireland,1972.0,96.22341530054645,,57.99999999999999,,
Israel,1972.0,113.28029559294225,,147.00000000000003,,
Italy,1972.0,1885.6218032786883,,3628.0,25.47182513661202,
Japan,1972.0,4933.383516243451,,4635.0,,
Kazakhstan,1972.0,0.0,,0.0,0.0,
Kuwait,1972.0,97.95625683060109,,523.0,3339.0,
Latvia,1972.0,0.0,,,,
Libya,1972.0,,,,2247.9999999999995,
Lithuania,1972.0,0.0,,0.0,,
Luxembourg,1972.0,28.703005464480874,,,,
Malaysia,1972.0,83.10909836065574,,123.0,93.0,
Mexico,1972.0,523.3531661427157,,594.0,506.0,
Middle Africa,1972.0,54.81782649373893,,,,
Morocco,1972.0,43.342459016393434,,40.16438356164384,,
Netherlands,1972.0,776.9110109289618,,1826.0000000000002,,
Netherlands Antilles,1972.0,,,945.0,,
New Zealand,1972.0,91.0196174863388,,61.0,,
Nigeria,1972.0,,,60.24657534246576,1815.7000000000003,
North Macedonia,1972.0,0.0,,,,
Norway,1972.0,167.5114480874317,,173.00000000000003,33.0,
Oman,1972.0,27.214371584699457,,0.0,282.0,
Other Africa,1972.0,,,320.4742465753425,0.5798907103825137,
Other Asia Pacific,1972.0,114.78418433119938,,93.0,44.29967213114754,
Other CIS,1972.0,0.0,,0.0,0.0,
Other Caribbean,1972.0,485.7996859513668,,,,
Other Europe,1972.0,,,327.0,504.31401639344256,
Other Europe ,1972.0,226.5970855245901,,,,
Other Middle East,1972.0,119.70136612021858,,279.99999999999994,70.92989071038251,
Other Northern Africa,1972.0,51.639416137941176,,,,
Other S. & Cent. America,1972.0,,,1346.51,89.23715846994537,
Other South America,1972.0,77.07158431052581,,,,
Other Southern Africa,1972.0,1.8536483274951034,,,,
Pakistan,1972.0,71.20439890710382,,62.0,,
Peru,1972.0,81.6453825136612,,101.0,66.60109289617486,
Philippines,1972.0,174.621040569039,,275.0,,
Poland,1972.0,213.60669398907103,,241.0,,
Portugal,1972.0,112.38714748633879,,79.99999999999999,,
Qatar,1972.0,2.2435792349726773,,1.0000000000000002,481.99999999999994,
Republic of Congo ,1972.0,,,,6.499672131147541,
Romania,1972.0,235.96868852459014,,335.99999999999994,298.41879781420766,
Russian Federation,1972.0,0.0,,0.0,0.0,
Saudi Arabia,1972.0,470.2554560016591,,675.9999999999999,6070.300000000001,
Singapore,1972.0,150.3225409836066,,490.0,,
Slovakia,1972.0,94.64879781420765,,151.00000000000003,,
Slovenia,1972.0,0.0,,,,
South Africa,1972.0,211.9653551912568,,473.0,,
South Korea,1972.0,190.5331967213115,,379.99999999999994,,
South Sudan,1972.0,,,,0.0,
Spain,1972.0,622.7146994535518,,894.0,,
Sri Lanka,1972.0,31.017792896174864,,,,
Sudan,1972.0,,,,0.0,
Sweden,1972.0,532.9438565385158,,253.0,,
Switzerland,1972.0,275.57062841530063,,119.99999999999999,,
Syria,1972.0,,,,116.99999999999999,
Taiwan,1972.0,156.1957650273224,,192.99999999999997,,
Thailand,1972.0,142.74781420765026,,153.0,0.0,
Trinidad & Tobago,1972.0,67.28718579234973,,450.00000000000006,141.0,
Tunisia,1972.0,,,,83.56046448087432,
Turkey,1972.0,181.11341530054645,,280.0,,
Turkmenistan,1972.0,0.0,,0.0,0.0,
US,1972.0,16366.984,,13640.000000000002,11184.896,
USSR,1972.0,5547.117957639352,,6827.945205479452,8064.128415300546,
Ukraine,1972.0,0.0,,0.0,,
United Arab Emirates,1972.0,3.89551912568306,,0.0,1202.7,
United Kingdom,1972.0,2155.1543169398906,,2487.0,7.861967213114754,
Uzbekistan,1972.0,0.0,,0.0,0.0,
Venezuela,1972.0,230.82160109289612,,1473.9999999999998,3301.0000000000005,
Vietnam,1972.0,111.71932763794591,,0.0,0.0,
Western Africa,1972.0,137.1407523153348,,,,
Yemen,1972.0,,,,0.0,
Algeria,1973.0,58.84926027397261,,116.2758904109589,1128.74,
Angola,1973.0,,,,165.963698630137,
Argentina,1973.0,507.34783561643826,,624.0,433.63561643835624,
Australia,1973.0,569.9006301369864,,686.0000000000001,424.0,
Austria,1973.0,230.39624657534247,,220.99999999999997,,
Azerbaijan,1973.0,0.0,,0.0,0.0,
Bahrain,1973.0,,,250.0,,
Bangladesh,1973.0,18.97468493150685,,31.000000000000004,,
Belarus,1973.0,0.0,,0.0,,
Belgium,1973.0,597.895506849315,,865.0,,
Brazil,1973.0,807.2274918987362,,820.0,173.98620402430774,
Brunei,1973.0,,,,230.99999999999997,
Bulgaria,1973.0,207.97816438356165,,201.0,,
Canada,1973.0,1754.8856441852647,,1846.0657431307188,2113.9999999999995,
Central America,1973.0,96.10190439037697,,,,
Chad,1973.0,,,,0.0,
Chile,1973.0,107.24490410958904,,124.00000000000001,,
China,1973.0,1058.3232328767122,,1020.6199472867452,1076.6063013698629,
China Hong Kong SAR,1973.0,93.92093150684931,,,,
Colombia,1973.0,152.08643835616436,,166.0,191.99999999999997,
Croatia,1973.0,0.0,,,,
Curacao,1973.0,,,0.0,,
Cyprus,1973.0,19.006986301369864,,,,
Czech Republic,1973.0,184.89701369863016,,58.0,,
Denmark,1973.0,341.324602739726,,227.0,3.0,
Eastern Africa,1973.0,180.60604014439784,,,,
Ecuador,1973.0,27.43871232876712,,34.50000000000001,209.00000000000003,
Egypt,1973.0,131.5687671232877,,175.3978630136986,164.93397260273974,
Equatorial Guinea,1973.0,,,,0.0,
Estonia,1973.0,0.0,,,,
Finland,1973.0,254.96443835616438,,201.0,,
France,1973.0,2499.0793698630137,,3090.0000000000005,,
Gabon,1973.0,,,,152.14813698630138,
Germany,1973.0,3249.325972602739,,3192.0,,
Greece,1973.0,192.44087671232876,,314.0,,
Guyana,1973.0,,,,0.0,
Hungary,1973.0,163.10531506849316,,164.99999999999997,,
Iceland,1973.0,13.464109589041097,,,,
India,1973.0,473.66969863013696,,499.0,148.49572602739727,
Indonesia,1973.0,184.44208219178086,,342.95000000000005,1338.0,
Iran,1973.0,324.2298905916743,,659.9999999999999,5907.375890410959,
Iraq,1973.0,67.24071232876712,,115.0,2018.0,
Ireland,1973.0,104.45610958904109,,58.0,,
Israel,1973.0,121.81131037845508,,212.00000000000003,,
Italy,1973.0,1982.7946027397256,,3792.0000000000005,23.356471232876714,
Japan,1973.0,5596.333033896393,,5140.0,,
Kazakhstan,1973.0,0.0,,0.0,0.0,
Kuwait,1973.0,92.87375342465752,,522.9999999999999,3080.0,
Latvia,1973.0,0.0,,,,
Libya,1973.0,,,,2211.0,
Lithuania,1973.0,0.0,,0.0,,
Luxembourg,1973.0,31.84021917808219,,,,
Malaysia,1973.0,88.47736986301369,,122.99999999999999,91.0,
Mexico,1973.0,564.1778054586741,,722.0000000000001,525.0,
Middle Africa,1973.0,56.98371568034755,,,,
Morocco,1973.0,51.48197260273971,,48.1972602739726,,
Netherlands,1973.0,808.2010410958903,,1826.0,,
Netherlands Antilles,1973.0,,,979.9999999999999,,
New Zealand,1973.0,96.23293150684933,,61.0,,
Nigeria,1973.0,,,60.24657534246576,2054.3000000000006,
North Macedonia,1973.0,0.0,,,,
Norway,1973.0,171.93947945205483,,168.0,32.00000000000001,
Oman,1973.0,23.802876712328768,,0.0,293.0,
Other Africa,1973.0,,,375.80246575342466,0.8722191780821918,
Other Asia Pacific,1973.0,112.21621052528928,,93.0,47.05602739726028,
Other CIS,1973.0,0.0,,0.0,0.0,
Other Caribbean,1973.0,541.4045911267641,,,,
Other Europe,1973.0,,,330.00000000000006,509.05495890410964,
Other Europe ,1973.0,247.7560428712329,,,,
Other Middle East,1973.0,136.59208219178083,,281.0,68.74634246575343,
Other Northern Africa,1973.0,63.51169334335246,,,,
Other S. & Cent. America,1973.0,,,1856.8500000000001,89.73890410958904,
Other South America,1973.0,78.8208546196293,,,,
Other Southern Africa,1973.0,2.2627987360540036,,,,
Pakistan,1973.0,73.21430136986301,,62.00000000000001,,
Peru,1973.0,95.41720547945206,,106.99999999999999,72.59178082191781,
Philippines,1973.0,194.6821917808219,,275.0,,
